Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.4106314510607574,0.6377589671831986,82.46128451789176,0.0,0.6215943489999999,2.21185671021
3,0.0,1.4106314497728252,0.6377589666009132,82.4690796674106,0.0,0.6215943489999999,2.21185671021
4,0.0,1.4106314480125692,0.6377589658050858,82.48105653208346,0.0,0.6215943489999999,2.21185671021
5,0.0,1.410631445883774,0.6377589648426387,82.49722488203167,0.0,0.6215943489999999,2.21185671021
6,0.0,1.4106314434822418,0.6377589637568847,82.51759794368927,0.0,0.6215943489999999,2.21185671021
7,0.0,1.4106314408957916,0.6377589625875276,82.54219241535023,0.0,0.6215943489999999,2.21185671021
8,0.0,1.4106314382042575,0.6377589613706613,82.57102848877402,0.0,0.6215943489999999,2.21185671021
9,0.0,1.4106314354794904,0.6377589601387702,82.60412987166029,0.0,0.6215943489999999,2.21185671021
10,0.0,1.4106314327853562,0.6377589589207282,82.6415238166687,0.0,0.6215943489999999,2.21185671021
11,0.0,1.4106314301777356,0.6377589577417997,82.6832411521866,0.0,0.6215943489999999,2.21185671021
12,0.0,1.4106314277045235,0.6377589566236388,82.72931631750016,0.0,0.6215943489999999,2.21185671021
13,0.0,1.4106314254056316,0.6377589555842893,82.77978739978286,0.0,0.6215943489999999,2.21185671021
14,0.0,1.410631423312985,0.6377589546381853,82.83469617367247,0.0,0.6215943489999999,2.21185671021
15,0.0,1.4106314214505262,0.6377589537961509,82.89408814289808,0.0,0.6215943489999999,2.21185671021
16,0.0,1.4106314198342116,0.6377589530654008,82.95801258433495,0.0,0.6215943489999999,2.21185671021
17,0.0,1.4106314184720137,0.6377589524495394,83.02652258943284,0.0,0.6215943489999999,2.21185671021
18,0.0,1.4106314173639247,0.6377589519485625,83.09967510613329,0.0,0.6215943489999999,2.21185671021
19,0.0,1.4106314165019518,0.6377589515588569,83.1775309784933,0.0,0.6215943489999999,2.21185671021
20,0.0,1.4106314158701214,0.6377589512732007,83.26015498401132,0.0,0.6215943489999999,2.21185671021
21,0.0,1.4106314154444792,0.6377589510807641,83.34761586499987,0.0,0.6215943489999999,2.21185671021
22,0.0,1.410631415193092,0.6377589509671097,83.43998635041177,0.0,0.6215943489999999,2.21185671021
23,0.0,1.4106314150760477,0.6377589509141928,83.53734316581526,0.0,0.6215943489999999,2.21185671021
24,0.0,1.4106314150454575,0.6377589509003628,83.63976703472358,0.0,0.6215943489999999,2.21185671021
25,0.0,1.4106314150454575,0.6377589509003628,83.74734266122942,0.0,0.6215943489999999,2.21185671021
26,1.0333717692656563e-07,1.410631395894767,0.637758942242166,83.86016023833818,8685247.259379383,0.6215943489999999,2.21185671021
27,1.401775456821852e-07,1.4106313759788147,0.6377589332379878,83.97831092123558,8685246.939411638,0.6215943489999999,2.21185671021
28,1.7843384825244613e-07,1.4106313552976975,0.6377589238878715,84.10189078465937,8685246.607146157,0.6215943489999999,2.21185671021
29,2.1810596473326171e-07,1.4106313338515128,0.6377589141918616,84.23099963474463,8685246.26258398,0.6215943489999999,2.21185671021
30,2.591937696694302e-07,1.410631311640366,0.6377589041500056,84.36574062870017,8685245.905726198,0.6215943489999999,2.21185671021
31,3.0169713116645624e-07,1.4106312886643666,0.6377588937623526,84.50621997189104,8685245.536573956,0.6215943489999999,2.21185671021
32,3.4561591288895244e-07,1.4106312649236268,0.6377588830289541,84.65254650524037,8685245.155128438,0.6215943489999999,2.21185671021
33,-1.2493203846108969e-05,1.4106389246177322,0.6377623460444697,84.0147885336739,8685356.663464086,0.6215943489999999,2.21185671021
34,-2.5751174678845246e-05,1.410646835412205,0.6377659225846842,83.32296231183783,8685471.812230825,0.6215943489999999,2.21185671021
35,-3.942895939013091e-05,1.410654997693472,0.6377696128243048,82.67725373386483,8685590.60718528,0.6215943489999999,2.21185671021
36,-5.352722523488396e-05,1.410663411861181,0.6377734169440156,82.06860523377007,8685713.054122724,0.6215943489999999,2.21185671021
37,-6.804663112314202e-05,1.4106720783154092,0.637777335124695,81.49115068752472,8685839.158765953,0.6215943489999999,2.21185671021
38,-8.298782182869502e-05,1.4106809974508723,0.6377813675447982,80.94073780378179,8685968.92671499,0.6215943489999999,2.21185671021
39,-9.835142484204695e-05,1.4106901696537781,0.6377855143789323,80.41425551913612,8686102.363419745,0.6215943489999999,2.21185671021
40,-0.00011413804846793774,1.410699595299923,0.6377897757969987,79.90927848498973,8686239.474163495,0.6215943489999999,2.21185671021
41,-0.00013034828060853876,1.4107092747534757,0.637794151963641,79.42385688040646,8686380.264052317,0.6215943489999999,2.21185671021
42,-0.0001469826879441083,1.4107192083661586,0.6377986430378759,78.95638548672294,8686524.73800797,0.6215943489999999,2.21185671021
43,-0.0001640418153654455,1.4107293964766772,0.6378032491728358,78.50551680350388,8686672.900762964,0.6215943489999999,2.21185671021
44,-0.00018152618556577238,1.4107398394103186,0.6378079705155848,78.0701012650141,8686824.75685702,0.6215943489999999,2.21185671021
45,-0.00019943629875140978,1.4107505374786522,0.6378128072069873,77.64914445839516,8686980.310634555,0.6215943489999999,2.21185671021
46,-0.00021777263242106493,1.4107614909793182,0.6378177593816087,77.2417770730739,8687139.566242764,0.6215943489999999,2.21185671021
47,-0.00023653564120795778,1.410772700195867,0.6378228271676442,76.84723004971164,8687302.527630249,0.6215943489999999,2.21185671021
